Cust_ID,International.Plan,Voice.Mail.Plan,X..Vmail.Messages,X..customer.Service.Calls,Churn,trainrows
4544,no,no,0,0,False.,Yes
4545,no,yes,25,1,False.,No
4546,no,yes,46,1,False.,Yes
4547,no,no,0,1,False.,Yes
4548,no,no,0,4,False.,Yes
4549,no,no,0,3,False.,Yes
4550,no,no,0,1,False.,No
4551,no,no,0,2,False.,Yes
4552,no,no,0,0,False.,Yes
4553,no,no,0,1,False.,Yes
4554,no,yes,37,2,False.,No
4555,no,no,0,2,False.,Yes
4556,no,no,0,1,False.,Yes
4557,no,no,0,3,False.,No
4558,no,no,0,0,False.,Yes
4559,no,no,0,1,False.,No
4560,no,yes,27,1,False.,Yes
4561,no,no,0,2,False.,Yes
4562,no,no,0,3,False.,Yes
4563,no,no,0,3,False.,Yes
4564,no,no,0,1,False.,No
4565,no,no,0,1,False.,Yes
4566,no,no,0,2,True.,No
4567,no,no,0,1,False.,Yes
4568,no,no,0,3,False.,Yes
4569,no,no,0,0,False.,Yes
4570,no,no,0,1,False.,No
4571,yes,no,0,2,False.,Yes
4572,yes,no,0,1,True.,Yes
4573,yes,yes,39,0,False.,Yes
4574,no,no,0,0,False.,Yes
4575,no,no,0,1,False.,Yes
4576,no,yes,35,1,False.,Yes
4577,no,no,0,1,True.,Yes
4578,no,no,0,3,False.,Yes
4579,no,yes,40,0,False.,Yes
4580,no,no,0,0,False.,No
4581,no,no,0,2,False.,No
4582,no,no,0,0,False.,Yes
4583,no,yes,31,1,False.,Yes
4584,no,no,0,1,False.,Yes
4585,yes,no,0,1,False.,Yes
4586,no,no,0,0,False.,Yes
4587,no,no,0,1,False.,Yes
4588,no,no,0,1,False.,Yes
4589,yes,no,0,1,True.,Yes
4590,no,no,0,5,True.,Yes
4591,no,no,0,2,False.,Yes
4592,yes,yes,32,1,False.,No
4593,no,no,0,1,True.,Yes
4594,no,yes,37,3,False.,Yes
4595,no,no,0,1,False.,Yes
4596,no,yes,37,3,False.,Yes
4597,no,no,0,1,False.,Yes
4598,no,no,0,2,False.,Yes
4599,yes,no,0,0,False.,Yes
4600,no,no,0,3,False.,Yes
4601,no,no,0,1,False.,Yes
4602,yes,no,0,3,False.,Yes
4603,yes,yes,45,4,True.,Yes
4604,yes,yes,31,2,False.,No
4605,no,no,0,1,False.,Yes
4606,no,no,0,1,False.,Yes
4607,no,no,0,1,False.,No
4608,no,no,0,1,True.,No
4609,no,no,0,1,False.,No
4610,no,yes,40,1,False.,Yes
4611,no,no,0,1,False.,Yes
4612,no,no,0,1,False.,No
4613,no,no,0,1,False.,Yes
4614,no,no,0,1,True.,No
4615,no,no,0,2,False.,No
4616,no,no,0,0,False.,Yes
4617,no,yes,48,1,False.,Yes
4618,no,yes,24,1,False.,No
4619,no,yes,36,1,False.,Yes
4620,yes,no,0,2,False.,Yes
4621,no,no,0,2,False.,Yes
4622,no,no,0,1,False.,Yes
4623,no,no,0,0,False.,No
4624,no,no,0,4,False.,Yes
4625,yes,no,0,1,False.,No
4626,yes,no,0,2,False.,Yes
4627,no,no,0,0,False.,No
4628,no,no,0,2,False.,Yes
4629,no,no,0,0,False.,Yes
4630,no,no,0,3,False.,Yes
4631,no,yes,26,1,False.,Yes
4632,no,no,0,1,False.,No
4633,no,no,0,1,False.,Yes
4634,no,no,0,1,False.,Yes
4635,no,yes,33,1,False.,Yes
4636,no,no,0,0,False.,Yes
4637,no,no,0,2,False.,Yes
4638,no,yes,31,6,True.,No
4639,no,no,0,4,False.,No
4640,no,no,0,1,False.,Yes
4641,no,no,0,2,False.,Yes
4642,no,no,0,0,False.,Yes
4643,no,no,0,3,False.,No
4644,no,no,0,1,False.,Yes
4645,no,no,0,3,False.,Yes
4646,no,no,0,2,False.,Yes
4647,no,no,0,2,False.,No
4648,no,no,0,2,False.,Yes
4649,no,yes,29,0,False.,Yes
4650,no,no,0,2,False.,Yes
4651,no,no,0,4,False.,Yes
4652,no,no,0,3,False.,Yes
4653,no,no,0,2,False.,Yes
4654,no,yes,30,1,False.,Yes
4655,no,yes,31,1,False.,No
4656,no,no,0,1,False.,Yes
4657,no,no,0,0,False.,No
4658,no,no,0,3,False.,Yes
4659,no,no,0,1,False.,Yes
4660,no,no,0,2,False.,No
4661,no,yes,23,1,False.,Yes
4662,no,yes,33,3,False.,No
4663,no,no,0,5,True.,Yes
4664,no,no,0,1,False.,Yes
4665,no,no,0,2,False.,Yes
4666,no,no,0,1,False.,Yes
4667,no,no,0,0,False.,No
4668,no,yes,32,3,False.,Yes
4669,no,no,0,4,True.,No
4670,no,no,0,0,False.,Yes
4671,no,no,0,0,False.,Yes
4672,no,no,0,2,False.,Yes
4673,yes,no,0,0,True.,Yes
4674,no,no,0,1,False.,Yes
4675,no,no,0,1,False.,Yes
4676,no,no,0,2,False.,Yes
4677,no,no,0,1,True.,Yes
4678,yes,no,0,0,True.,Yes
4679,no,no,0,1,False.,Yes
4680,no,yes,19,1,False.,Yes
4681,no,no,0,1,False.,Yes
4682,no,no,0,3,False.,No
4683,no,no,0,2,False.,Yes
4684,no,no,0,2,False.,Yes
4685,no,no,0,2,False.,No
4686,no,yes,24,3,False.,No
4687,yes,yes,27,2,False.,Yes
4688,no,no,0,2,False.,Yes
4689,no,yes,43,2,False.,Yes
4690,no,no,0,3,False.,Yes
4691,no,yes,32,1,False.,No
4692,no,yes,28,1,False.,Yes
4693,no,yes,38,4,True.,Yes
4694,no,yes,18,0,False.,Yes
4695,yes,yes,31,0,False.,Yes
4696,no,no,0,1,False.,Yes
4697,no,yes,21,0,False.,Yes
4698,yes,no,0,1,True.,Yes
4699,no,yes,24,1,False.,Yes
4700,no,no,0,0,True.,Yes
4701,no,no,0,2,False.,Yes
4702,no,no,0,1,False.,Yes
4703,no,no,0,3,False.,Yes
4704,no,no,0,1,False.,Yes
4705,no,no,0,3,False.,Yes
4706,no,no,0,2,False.,Yes
4707,no,no,0,1,False.,No
4708,no,no,0,1,False.,Yes
4709,no,yes,24,1,False.,Yes
4710,no,no,0,1,False.,Yes
4711,no,no,0,0,False.,Yes
4712,no,no,0,3,False.,No
4713,no,yes,25,3,False.,Yes
4714,no,yes,29,3,False.,Yes
4715,no,yes,33,1,False.,Yes
4716,no,yes,23,0,False.,Yes
4717,no,no,0,2,False.,No
4718,no,no,0,1,False.,Yes
4719,no,no,0,0,False.,Yes
4720,no,yes,26,0,False.,Yes
4721,no,no,0,2,False.,No
4722,no,no,0,0,False.,No
4723,no,no,0,3,False.,No
4724,no,no,0,1,False.,No
4725,no,no,0,2,True.,Yes
4726,no,yes,45,1,False.,Yes
4727,no,no,0,0,False.,Yes
4728,no,no,0,0,False.,No
4729,no,no,0,6,True.,Yes
4730,no,no,0,0,False.,No
4731,no,no,0,0,False.,No
4732,no,no,0,5,False.,Yes
4733,no,no,0,3,False.,Yes
4734,no,no,0,1,False.,Yes
4735,yes,no,0,0,False.,Yes
4736,no,no,0,1,False.,Yes
4737,yes,yes,22,0,True.,Yes
4738,no,no,0,1,False.,Yes
4739,no,no,0,1,True.,No
4740,no,no,0,3,False.,Yes
4741,no,no,0,1,True.,No
4742,no,no,0,1,False.,Yes
4743,no,yes,30,3,False.,Yes
4744,yes,no,0,2,True.,Yes
4745,no,no,0,5,False.,No
4746,no,no,0,2,False.,No
4747,no,yes,15,0,False.,Yes
4748,no,no,0,1,False.,No
4749,no,no,0,2,False.,No
4750,no,yes,33,0,False.,Yes
4751,no,no,0,1,True.,No
4752,no,yes,29,2,False.,Yes
4753,no,no,0,1,False.,No
4754,no,no,0,0,False.,Yes
4755,no,no,0,1,False.,Yes
4756,no,no,0,3,False.,Yes
4757,no,yes,33,1,False.,Yes
4758,no,yes,27,1,False.,Yes
4759,no,no,0,1,True.,Yes
4760,no,yes,26,2,False.,Yes
4761,no,no,0,1,False.,Yes
4762,no,yes,30,2,False.,Yes
4763,no,no,0,3,False.,No
4764,no,yes,24,1,False.,Yes
4765,no,no,0,2,False.,Yes
4766,no,no,0,2,False.,Yes
4767,no,no,0,1,False.,Yes
4768,yes,no,0,2,False.,No
4769,no,yes,37,2,False.,No
4770,no,no,0,2,False.,Yes
4771,no,no,0,6,False.,No
4772,no,no,0,3,False.,Yes
4773,no,yes,24,1,False.,Yes
4774,no,yes,18,0,False.,Yes
4775,no,no,0,2,False.,Yes
4776,no,no,0,1,False.,Yes
4777,yes,yes,29,1,True.,Yes
4778,no,no,0,1,False.,Yes
4779,no,no,0,1,True.,Yes
4780,no,yes,27,0,False.,No
4781,no,no,0,2,False.,Yes
4782,no,no,0,0,False.,Yes
4783,no,no,0,2,False.,No
4784,no,no,0,3,False.,Yes
4785,no,no,0,3,False.,No
4786,no,no,0,2,False.,No
4787,no,no,0,0,False.,No
4788,yes,no,0,5,True.,No
4789,no,yes,22,3,False.,Yes
4790,yes,no,0,0,False.,No
4791,no,no,0,1,False.,Yes
4792,no,no,0,3,False.,No
4793,no,no,0,6,True.,Yes
4794,no,no,0,1,False.,Yes
4795,no,no,0,2,False.,No
4796,no,yes,27,2,False.,Yes
4797,no,yes,24,3,False.,Yes
4798,no,no,0,0,False.,Yes
4799,no,yes,20,4,False.,Yes
4800,no,yes,24,4,False.,Yes
4801,no,yes,17,4,False.,Yes
4802,no,no,0,2,False.,Yes
4803,no,yes,32,2,False.,Yes
4804,no,no,0,1,False.,No
4805,no,no,0,1,False.,Yes
4806,no,no,0,1,False.,No
4807,no,yes,48,1,False.,No
4808,no,no,0,1,False.,No
4809,no,no,0,4,False.,No
4810,no,no,0,1,False.,No
4811,no,no,0,3,True.,Yes
4812,yes,no,0,0,False.,Yes
4813,no,no,0,2,False.,Yes
4814,yes,yes,52,0,False.,Yes
4815,no,no,0,0,False.,Yes
4816,no,yes,32,3,False.,No
4817,no,yes,25,1,False.,Yes
4818,no,yes,43,2,False.,Yes
4819,no,no,0,3,False.,No
4820,no,no,0,1,False.,No
4821,no,no,0,1,False.,Yes
4822,yes,no,0,2,True.,Yes
4823,no,no,0,1,False.,Yes
4824,yes,no,0,2,False.,Yes
4825,no,no,0,2,False.,Yes
4826,no,no,0,2,False.,Yes
4827,no,no,0,0,False.,Yes
4828,no,no,0,2,False.,Yes
4829,no,no,0,3,False.,Yes
4830,no,yes,27,0,False.,Yes
4831,no,yes,29,2,False.,Yes
4832,no,yes,33,0,False.,No
4833,no,no,0,1,False.,Yes
4834,no,no,0,2,False.,Yes
4835,no,yes,23,3,False.,Yes
4836,no,no,0,1,True.,No
4837,no,no,0,3,False.,Yes
4838,no,no,0,4,True.,Yes
4839,no,no,0,1,False.,Yes
4840,no,no,0,1,False.,Yes
4841,no,no,0,5,True.,Yes
4842,no,no,0,0,False.,Yes
4843,yes,no,0,1,False.,Yes
4844,no,no,0,2,False.,Yes
4845,no,no,0,3,True.,Yes
4846,no,yes,38,1,False.,Yes
4847,no,no,0,1,False.,Yes
4848,no,no,0,1,False.,No
4849,no,no,0,0,False.,Yes
4850,no,no,0,1,False.,Yes
4851,no,no,0,2,False.,Yes
4852,no,no,0,4,False.,Yes
4853,no,no,0,0,False.,Yes
4854,no,no,0,3,False.,No
4855,no,no,0,3,False.,Yes
4856,no,no,0,0,False.,Yes
4857,no,no,0,2,False.,Yes
4858,no,no,0,1,False.,Yes
4859,no,no,0,2,False.,Yes
4860,no,no,0,2,False.,No
4861,no,yes,30,2,False.,No
4862,no,no,0,0,False.,No
4863,no,no,0,0,False.,Yes
4864,no,no,0,1,False.,Yes
4865,no,no,0,2,False.,No
4866,no,no,0,2,False.,Yes
4867,no,yes,26,1,False.,Yes
4868,no,yes,21,2,False.,No
4869,no,no,0,4,False.,Yes
4870,no,no,0,2,False.,Yes
4871,no,no,0,0,False.,Yes
4872,no,no,0,3,False.,No
4873,no,no,0,5,True.,Yes
4874,no,yes,25,4,True.,Yes
4875,no,no,0,0,False.,Yes
4876,no,no,0,1,False.,Yes
4877,no,no,0,0,True.,Yes
4878,no,yes,44,3,False.,Yes
4879,no,yes,48,6,True.,Yes
4880,no,yes,38,2,False.,Yes
4881,no,no,0,1,False.,No
4882,no,no,0,0,False.,Yes
4883,no,no,0,1,False.,No
4884,no,no,0,1,False.,Yes
4885,no,no,0,1,False.,Yes
4886,no,no,0,2,False.,Yes
4887,no,yes,19,1,False.,Yes
4888,no,yes,39,2,False.,No
4889,no,no,0,4,True.,No
4890,no,yes,17,1,False.,No
4891,no,no,0,6,False.,No
4892,no,no,0,0,False.,No
4893,no,yes,33,2,False.,No
4894,no,no,0,0,False.,Yes
4895,yes,no,0,2,False.,No
4896,no,no,0,1,False.,Yes
4897,no,no,0,1,False.,Yes
4898,no,no,0,1,False.,Yes
4899,no,no,0,1,True.,Yes
4900,no,yes,20,1,False.,Yes
4901,no,no,0,1,False.,Yes
4902,no,yes,38,1,False.,No
4903,no,no,0,1,False.,Yes
4904,no,no,0,1,True.,No
4905,no,no,0,1,False.,No
4906,no,no,0,1,False.,Yes
4907,no,no,0,0,False.,No
4908,no,no,0,2,False.,No
4909,no,no,0,2,False.,No
4910,no,no,0,1,True.,Yes
4911,no,no,0,1,False.,Yes
4912,no,no,0,0,False.,Yes
4913,no,yes,38,2,False.,No
4914,no,yes,32,1,False.,No
4915,no,no,0,2,False.,Yes
4916,no,no,0,1,False.,Yes
4917,no,no,0,1,False.,Yes
4918,no,no,0,4,False.,Yes
4919,no,yes,18,2,False.,Yes
4920,no,no,0,0,False.,No
4921,no,no,0,3,False.,Yes
4922,no,no,0,1,False.,Yes
4923,no,no,0,0,False.,Yes
4924,no,no,0,2,False.,Yes
4925,no,yes,43,3,False.,No
4926,yes,no,0,3,True.,Yes
4927,no,yes,18,1,False.,Yes
4928,no,yes,39,1,False.,Yes
4929,no,no,0,2,False.,No
4930,no,yes,27,2,False.,No
4931,no,no,0,1,False.,Yes
4932,no,no,0,5,False.,Yes
4933,no,no,0,2,True.,Yes
4934,no,yes,23,1,False.,Yes
4935,no,yes,28,2,False.,Yes
4936,no,no,0,1,False.,Yes
4937,no,no,0,1,False.,Yes
4938,no,no,0,3,True.,No
4939,no,no,0,3,False.,Yes
4940,no,no,0,2,False.,Yes
4941,no,no,0,1,False.,Yes
4942,no,yes,32,1,False.,No
4943,no,no,0,3,False.,Yes
4944,no,no,0,2,False.,Yes
4945,no,no,0,1,False.,Yes
4946,yes,no,0,1,False.,Yes
4947,no,no,0,1,False.,Yes
4948,no,no,0,0,False.,Yes
4949,no,no,0,1,False.,Yes
4950,no,no,0,3,False.,No
4951,no,no,0,2,False.,Yes
4952,no,no,0,3,False.,Yes
4953,no,yes,24,1,False.,No
4954,no,no,0,2,False.,Yes
4955,no,no,0,2,False.,Yes
4956,no,yes,12,3,False.,Yes
4957,no,no,0,2,True.,Yes
4958,no,no,0,2,False.,No
4959,no,no,0,2,False.,Yes
4960,no,yes,44,2,False.,Yes
4961,no,no,0,2,False.,Yes
4962,yes,no,0,3,True.,Yes
4963,no,no,0,2,True.,No
4964,no,yes,28,2,False.,Yes
4965,no,no,0,2,False.,Yes
4966,no,yes,24,2,False.,Yes
4967,no,no,0,1,False.,Yes
4968,no,no,0,1,False.,Yes
4969,no,yes,31,1,False.,Yes
4970,no,no,0,3,False.,Yes
4971,yes,no,0,1,False.,Yes
4972,no,no,0,1,False.,Yes
4973,no,no,0,1,False.,Yes
4974,no,no,0,0,False.,Yes
4975,no,no,0,1,False.,Yes
4976,no,no,0,0,False.,No
4977,no,no,0,2,False.,Yes
4978,no,no,0,2,False.,No
4979,no,no,0,1,False.,Yes
4980,yes,yes,27,2,False.,No
4981,no,no,0,0,False.,Yes
4982,no,no,0,0,False.,Yes
4983,no,no,0,0,False.,Yes
4984,no,no,0,2,False.,Yes
4985,no,no,0,1,False.,Yes
4986,no,no,0,3,False.,Yes
4987,no,yes,34,1,False.,Yes
4988,no,no,0,0,False.,Yes
4989,no,no,0,1,False.,No
4990,no,no,0,2,False.,Yes
4991,no,no,0,4,True.,No
4992,no,no,0,1,False.,Yes
4993,no,no,0,0,False.,Yes
4994,no,no,0,1,False.,Yes
4995,no,yes,17,3,False.,No
4996,yes,no,0,1,True.,Yes
4997,no,yes,30,1,False.,Yes
4998,no,no,0,2,False.,Yes
4999,no,no,0,4,True.,Yes
5000,no,no,0,2,False.,No
5001,no,no,0,2,False.,Yes
5002,no,no,0,1,False.,Yes
5003,no,yes,0,2,False.,Yes
5004,no,no,0,1,False.,Yes
5005,no,no,0,1,False.,No
5006,no,yes,40,0,False.,Yes
5007,no,yes,16,1,False.,No
5008,no,yes,23,0,False.,No
5009,yes,no,0,1,False.,No
5010,no,yes,33,2,False.,No
5011,no,no,0,3,False.,Yes
5012,no,no,0,1,False.,Yes
5013,no,no,0,3,False.,Yes
5014,no,yes,24,1,False.,No
5015,no,no,0,0,True.,Yes
5016,no,no,0,0,False.,Yes
5017,no,no,0,4,False.,No
5018,yes,no,0,0,True.,Yes
5019,no,no,0,2,True.,Yes
5020,yes,no,0,6,True.,Yes
5021,no,no,0,3,False.,Yes
5022,no,no,0,3,True.,Yes
5023,no,yes,32,1,False.,No
5024,no,yes,35,0,False.,Yes
5025,no,no,0,0,True.,Yes
5026,no,no,0,1,False.,No
5027,no,no,0,1,False.,No
5028,no,no,0,0,False.,Yes
5029,no,no,0,1,False.,Yes
5030,no,no,0,1,False.,Yes
5031,no,no,0,4,False.,No
5032,no,yes,23,2,False.,Yes
5033,no,no,0,1,False.,Yes
5034,no,yes,43,2,False.,Yes
5035,no,no,0,4,False.,Yes
5036,no,yes,28,1,False.,Yes
5037,no,no,0,0,False.,Yes
5038,yes,no,0,2,True.,Yes
5039,no,no,0,1,False.,Yes
5040,no,no,0,4,True.,No
5041,no,no,0,3,False.,No
5042,no,no,0,3,False.,Yes
5043,no,no,0,2,False.,Yes
5044,no,no,0,2,True.,Yes
5045,no,no,0,2,False.,Yes
5046,no,no,0,2,False.,No
5047,no,no,0,1,False.,Yes
5048,no,no,0,4,False.,No
5049,yes,yes,28,2,True.,Yes
5050,no,no,0,1,False.,Yes
5051,no,no,0,3,False.,Yes
5052,no,yes,18,0,False.,No
5053,no,no,0,2,False.,Yes
5054,no,no,0,4,True.,No
5055,no,no,0,0,False.,Yes
5056,no,no,0,1,False.,Yes
5057,no,no,0,1,False.,Yes
5058,no,no,0,0,False.,Yes
5059,no,no,0,1,False.,Yes
5060,yes,no,0,1,True.,Yes
5061,no,yes,41,2,False.,Yes
5062,no,no,0,2,False.,Yes
5063,no,no,0,0,False.,Yes
5064,yes,yes,31,2,False.,No
5065,no,no,0,0,False.,No
5066,no,no,0,1,False.,No
5067,no,no,0,0,False.,Yes
5068,no,no,0,0,False.,No
5069,no,no,0,2,False.,Yes
5070,no,no,0,0,False.,No
5071,no,no,0,1,False.,Yes
5072,no,yes,28,0,False.,Yes
5073,no,no,0,1,False.,Yes
5074,no,no,0,1,False.,Yes
5075,no,no,0,1,False.,Yes
5076,no,no,0,1,False.,Yes
5077,no,no,0,0,False.,No
5078,yes,no,0,0,False.,No
5079,no,no,0,3,False.,Yes
5080,no,no,0,1,False.,Yes
5081,no,no,0,3,True.,No
5082,no,no,0,1,False.,Yes
5083,no,no,0,5,False.,Yes
5084,no,no,0,2,False.,No
5085,no,no,0,1,False.,Yes
5086,no,yes,31,3,False.,Yes
5087,no,no,0,3,False.,Yes
5088,no,yes,27,1,False.,Yes
5089,no,no,0,2,False.,No
5090,no,no,0,0,False.,Yes
5091,no,no,0,1,True.,Yes
5092,no,no,0,1,True.,Yes
5093,no,no,0,0,False.,No
5094,no,no,0,3,False.,No
5095,no,no,0,1,False.,No
5096,no,yes,40,2,False.,Yes
5097,no,no,0,3,True.,Yes
5098,no,no,0,1,False.,Yes
5099,no,no,0,0,False.,Yes
5100,no,yes,34,0,False.,Yes
